SUBJECT;LABEL;DICE;HDRFDST
117122;Hippocampus;0.6400224484887357;12.165525060596439
117122-PP;Hippocampus;0.6400224484887357;12.165525060596439
118528;Hippocampus;0.6186648501362397;13.076696830622021
118528-PP;Hippocampus;0.6186648501362397;13.076696830622021
118730;Hippocampus;0.5669044845661037;10.04987562112089
118730-PP;Hippocampus;0.5669044845661037;10.04987562112089
118932;Hippocampus;0.6046477744590952;11.045361017187261
118932-PP;Hippocampus;0.6046477744590952;11.045361017187261
120111;Hippocampus;0.5940004255017375;10.0
120111-PP;Hippocampus;0.5940004255017375;10.0
122317;Hippocampus;0.6144830831087729;10.954451150103322
122317-PP;Hippocampus;0.6144830831087729;10.954451150103322
122620;Hippocampus;0.6184639028138608;11.832159566199232
122620-PP;Hippocampus;0.6184639028138608;11.832159566199232
123117;Hippocampus;0.6110555634909298;11.180339887498949
123117-PP;Hippocampus;0.6110555634909298;11.180339887498949
123925;Hippocampus;0.622948459545062;10.344080432788601
123925-PP;Hippocampus;0.622948459545062;10.344080432788601
124422;Hippocampus;0.6354158622287436;9.433981132056603
124422-PP;Hippocampus;0.6354158622287436;9.433981132056603
