SUBJECT;LABEL;DICE;HDRFDST
117122;WhiteMatter;0.8258234243526067;3.0
117122-PP;WhiteMatter;0.8258234243526067;3.0
118528;WhiteMatter;0.8391751814008589;2.23606797749979
118528-PP;WhiteMatter;0.8391751814008589;2.23606797749979
118730;WhiteMatter;0.8262020795927628;2.23606797749979
118730-PP;WhiteMatter;0.8262020795927628;2.23606797749979
118932;WhiteMatter;0.8439412226896682;2.23606797749979
118932-PP;WhiteMatter;0.8439412226896682;2.23606797749979
120111;WhiteMatter;0.8596084713436972;2.0
120111-PP;WhiteMatter;0.8596084713436972;2.0
122317;WhiteMatter;0.8444024975612505;3.0
122317-PP;WhiteMatter;0.8444024975612505;3.0
122620;WhiteMatter;0.8194636556787548;2.23606797749979
122620-PP;WhiteMatter;0.8194636556787548;2.23606797749979
123117;WhiteMatter;0.8586440445324247;2.449489742783178
123117-PP;WhiteMatter;0.8586440445324247;2.449489742783178
123925;WhiteMatter;0.8424556062912227;2.449489742783178
123925-PP;WhiteMatter;0.8424556062912227;2.449489742783178
124422;WhiteMatter;0.7959115287810076;3.0
124422-PP;WhiteMatter;0.7959115287810076;3.0
