SUBJECT;LABEL;DICE;HDRFDST
117122;Thalamus;0.7911575921290674;9.0
117122-PP;Thalamus;0.7911575921290674;9.0
118528;Thalamus;0.7739608691732035;5.656854249492381
118528-PP;Thalamus;0.7739608691732035;5.656854249492381
118730;Thalamus;0.7720120205390313;7.14142842854285
118730-PP;Thalamus;0.7720120205390313;7.14142842854285
118932;Thalamus;0.7734457323498419;8.18535277187245
118932-PP;Thalamus;0.7734457323498419;8.18535277187245
120111;Thalamus;0.7607160527144335;6.324555320336759
120111-PP;Thalamus;0.7607160527144335;6.324555320336759
122317;Thalamus;0.8046125604364351;5.916079783099616
122317-PP;Thalamus;0.8046125604364351;5.916079783099616
122620;Thalamus;0.7896755370461872;5.0990195135927845
122620-PP;Thalamus;0.7896755370461872;5.0990195135927845
123117;Thalamus;0.7678728639472674;5.656854249492381
123117-PP;Thalamus;0.7678728639472674;5.656854249492381
123925;Thalamus;0.8113228825983986;5.656854249492381
123925-PP;Thalamus;0.8113228825983986;5.656854249492381
124422;Thalamus;0.8326892872279424;4.123105625617661
124422-PP;Thalamus;0.8326892872279424;4.123105625617661
