SUBJECT;LABEL;DICE;HDRFDST
117122;Amygdala;0.49231066834316667;13.601470508735444
117122;GreyMatter;0.7233038224624413;2.0
117122;Hippocampus;0.5877556709293007;13.892443989449804
117122;Thalamus;0.7782664941785252;11.575836902790225
117122;WhiteMatter;0.817368862963454;2.8284271247461903
117122-PP;Amygdala;0.49231066834316667;13.601470508735444
117122-PP;GreyMatter;0.7233038224624413;2.0
117122-PP;Hippocampus;0.5877556709293007;13.892443989449804
117122-PP;Thalamus;0.7782664941785252;11.575836902790225
117122-PP;WhiteMatter;0.817368862963454;2.8284271247461903
118528;Amygdala;0.46152524905530745;13.92838827718412
118528;GreyMatter;0.721334861871885;2.23606797749979
118528;Hippocampus;0.5584020588407322;14.560219778561036
118528;Thalamus;0.7426638477801268;13.96424004376894
118528;WhiteMatter;0.8301801789576814;2.23606797749979
118528-PP;Amygdala;0.46152524905530745;13.92838827718412
118528-PP;GreyMatter;0.721334861871885;2.23606797749979
118528-PP;Hippocampus;0.5584020588407322;14.560219778561036
118528-PP;Thalamus;0.7426638477801268;13.96424004376894
118528-PP;WhiteMatter;0.8301801789576814;2.23606797749979
118730;Amygdala;0.562555299946912;11.489125293076057
118730;GreyMatter;0.7293447786277623;2.0
118730;Hippocampus;0.5192608831819605;11.704699910719626
118730;Thalamus;0.7358302066913838;13.490737563232042
118730;WhiteMatter;0.8173516863259909;2.23606797749979
118730-PP;Amygdala;0.562555299946912;11.489125293076057
118730-PP;GreyMatter;0.7293447786277623;2.0
118730-PP;Hippocampus;0.5192608831819605;11.704699910719626
118730-PP;Thalamus;0.7358302066913838;13.490737563232042
118730-PP;WhiteMatter;0.8173516863259909;2.23606797749979
118932;Amygdala;0.542528735632184;12.649110640673518
118932;GreyMatter;0.7341784857110111;2.0
118932;Hippocampus;0.5395218002812939;14.177446878757825
118932;Thalamus;0.7553922083377087;14.45683229480096
118932;WhiteMatter;0.8355573142487271;2.23606797749979
118932-PP;Amygdala;0.542528735632184;12.649110640673518
118932-PP;GreyMatter;0.7341784857110111;2.0
118932-PP;Hippocampus;0.5395218002812939;14.177446878757825
118932-PP;Thalamus;0.7553922083377087;14.45683229480096
118932-PP;WhiteMatter;0.8355573142487271;2.23606797749979
120111;Amygdala;0.5157253973621914;8.94427190999916
120111;GreyMatter;0.7186152111781994;2.0
120111;Hippocampus;0.5366466652005906;12.206555615733702
120111;Thalamus;0.7133681169060636;15.165750888103101
120111;WhiteMatter;0.8498938448465468;2.0
120111-PP;Amygdala;0.5157253973621914;8.94427190999916
120111-PP;GreyMatter;0.7186152111781994;2.0
120111-PP;Hippocampus;0.5366466652005906;12.206555615733702
120111-PP;Thalamus;0.7133681169060636;15.165750888103101
120111-PP;WhiteMatter;0.8498938448465468;2.0
122317;Amygdala;0.5912472224905806;13.152946437965905
122317;GreyMatter;0.7362529395544075;2.0
122317;Hippocampus;0.5689609454903595;14.352700094407323
122317;Thalamus;0.7725511093886251;7.810249675906654
122317;WhiteMatter;0.8366898581449296;2.449489742783178
122317-PP;Amygdala;0.5912472224905806;13.152946437965905
122317-PP;GreyMatter;0.7362529395544075;2.0
122317-PP;Hippocampus;0.5689609454903595;14.352700094407323
122317-PP;Thalamus;0.7725511093886251;7.810249675906654
122317-PP;WhiteMatter;0.8366898581449296;2.449489742783178
122620;Amygdala;0.5948221804174505;13.341664064126334
122620;GreyMatter;0.7384686702155222;2.23606797749979
122620;Hippocampus;0.5755748331129672;14.560219778561036
122620;Thalamus;0.7687323881159999;10.04987562112089
122620;WhiteMatter;0.8084918830370418;2.449489742783178
122620-PP;Amygdala;0.5948221804174505;13.341664064126334
122620-PP;GreyMatter;0.7384686702155222;2.23606797749979
122620-PP;Hippocampus;0.5755748331129672;14.560219778561036
122620-PP;Thalamus;0.7687323881159999;10.04987562112089
122620-PP;WhiteMatter;0.8084918830370418;2.449489742783178
123117;Amygdala;0.5347564804018298;13.0
123117;GreyMatter;0.7218264755825005;2.449489742783178
123117;Hippocampus;0.5519865277864404;13.038404810405298
123117;Thalamus;0.7195560451437242;16.0312195418814
123117;WhiteMatter;0.8475172803547364;2.8284271247461903
123117-PP;Amygdala;0.5347564804018298;13.0
123117-PP;GreyMatter;0.7218264755825005;2.449489742783178
123117-PP;Hippocampus;0.5519865277864404;13.038404810405298
123117-PP;Thalamus;0.7195560451437242;16.0312195418814
123117-PP;WhiteMatter;0.8475172803547364;2.8284271247461903
123925;Amygdala;0.5523844595838704;11.661903789690601
123925;GreyMatter;0.716237385697111;2.0
123925;Hippocampus;0.5526634947289859;14.177446878757825
123925;Thalamus;0.7819497513181207;12.206555615733702
123925;WhiteMatter;0.833571887217954;3.0
123925-PP;Amygdala;0.5523844595838704;11.661903789690601
123925-PP;GreyMatter;0.716237385697111;2.0
123925-PP;Hippocampus;0.5526634947289859;14.177446878757825
123925-PP;Thalamus;0.7819497513181207;12.206555615733702
123925-PP;WhiteMatter;0.833571887217954;3.0
124422;Amygdala;0.6319247159090909;11.489125293076057
124422;GreyMatter;0.7140783074192053;2.0
124422;Hippocampus;0.5860355824102048;12.449899597988733
124422;Thalamus;0.8095991685759502;13.341664064126334
124422;WhiteMatter;0.7822066722678404;3.0
124422-PP;Amygdala;0.6319247159090909;11.489125293076057
124422-PP;GreyMatter;0.7140783074192053;2.0
124422-PP;Hippocampus;0.5860355824102048;12.449899597988733
124422-PP;Thalamus;0.8095991685759502;13.341664064126334
124422-PP;WhiteMatter;0.7822066722678404;3.0
