SUBJECT;LABEL;DICE;HDRFDST
117122;Thalamus;0.800682610738753;4.898979485566356
117122-PP;Thalamus;0.800682610738753;4.898979485566356
118528;Thalamus;0.7700518180610302;5.0990195135927845
118528-PP;Thalamus;0.7700518180610302;5.0990195135927845
118730;Thalamus;0.7641363827697488;5.744562646538029
118730-PP;Thalamus;0.7641363827697488;5.744562646538029
118932;Thalamus;0.7765572642744601;5.0
118932-PP;Thalamus;0.7765572642744601;5.0
120111;Thalamus;0.7513727212826707;6.164414002968976
120111-PP;Thalamus;0.7513727212826707;6.164414002968976
122317;Thalamus;0.8030018761726079;5.830951894845301
122317-PP;Thalamus;0.8030018761726079;5.830951894845301
122620;Thalamus;0.7841081207037166;5.0990195135927845
122620-PP;Thalamus;0.7841081207037166;5.0990195135927845
123117;Thalamus;0.7574045767705634;5.385164807134504
123117-PP;Thalamus;0.7574045767705634;5.385164807134504
123925;Thalamus;0.8092028920824779;5.0990195135927845
123925-PP;Thalamus;0.8092028920824779;5.0990195135927845
124422;Thalamus;0.8328205637157602;4.242640687119285
124422-PP;Thalamus;0.8328205637157602;4.242640687119285
