SUBJECT;LABEL;DICE;HDRFDST
117122;Amygdala;0.5546577946768061;12.806248474865697
117122-PP;Amygdala;0.5546577946768061;12.806248474865697
118528;Amygdala;0.5264797507788161;13.341664064126334
118528-PP;Amygdala;0.5264797507788161;13.341664064126334
118730;Amygdala;0.6389556135770235;10.723805294763608
118730-PP;Amygdala;0.6389556135770235;10.723805294763608
118932;Amygdala;0.6325664507482689;11.40175425099138
118932-PP;Amygdala;0.6325664507482689;11.40175425099138
120111;Amygdala;0.5730280915725282;8.94427190999916
120111-PP;Amygdala;0.5730280915725282;8.94427190999916
122317;Amygdala;0.6608695652173913;11.575836902790225
122317-PP;Amygdala;0.6608695652173913;11.575836902790225
122620;Amygdala;0.6525193393267823;11.575836902790225
122620-PP;Amygdala;0.6525193393267823;11.575836902790225
123117;Amygdala;0.6117208077260755;12.165525060596439
123117-PP;Amygdala;0.6117208077260755;12.165525060596439
123925;Amygdala;0.59978563772776;10.816653826391969
123925-PP;Amygdala;0.59978563772776;10.816653826391969
124422;Amygdala;0.6986459536055422;10.04987562112089
124422-PP;Amygdala;0.6986459536055422;10.04987562112089
