SUBJECT;LABEL;DICE;HDRFDST
117122;WhiteMatter;0.8269870193983041;4.0
117122-PP;WhiteMatter;0.8269870193983041;4.0
118528;WhiteMatter;0.8391464328411767;3.3166247903554
118528-PP;WhiteMatter;0.8391464328411767;3.3166247903554
118730;WhiteMatter;0.8252773367741526;3.0
118730-PP;WhiteMatter;0.8252773367741526;3.0
118932;WhiteMatter;0.8443439614666418;3.0
118932-PP;WhiteMatter;0.8443439614666418;3.0
120111;WhiteMatter;0.859115453245989;2.449489742783178
120111-PP;WhiteMatter;0.859115453245989;2.449489742783178
122317;WhiteMatter;0.8448707869600169;3.7416573867739413
122317-PP;WhiteMatter;0.8448707869600169;3.7416573867739413
122620;WhiteMatter;0.8193260787875905;3.605551275463989
122620-PP;WhiteMatter;0.8193260787875905;3.605551275463989
123117;WhiteMatter;0.85764108470599;3.1622776601683795
123117-PP;WhiteMatter;0.85764108470599;3.1622776601683795
123925;WhiteMatter;0.8414450973207623;3.605551275463989
123925-PP;WhiteMatter;0.8414450973207623;3.605551275463989
124422;WhiteMatter;0.7946665407587525;3.605551275463989
124422-PP;WhiteMatter;0.7946665407587525;3.605551275463989
