SUBJECT;LABEL;DICE;HDRFDST
117122;GreyMatter;0.7191558589237035;2.0
117122-PP;GreyMatter;0.7191558589237035;2.0
118528;GreyMatter;0.717874433556683;2.449489742783178
118528-PP;GreyMatter;0.717874433556683;2.449489742783178
118730;GreyMatter;0.726944052611643;2.0
118730-PP;GreyMatter;0.726944052611643;2.0
118932;GreyMatter;0.7323770017045172;2.0
118932-PP;GreyMatter;0.7323770017045172;2.0
120111;GreyMatter;0.7140789087942331;2.0
120111-PP;GreyMatter;0.7140789087942331;2.0
122317;GreyMatter;0.7280067586595326;2.0
122317-PP;GreyMatter;0.7280067586595326;2.0
122620;GreyMatter;0.7333701861065045;2.23606797749979
122620-PP;GreyMatter;0.7333701861065045;2.23606797749979
123117;GreyMatter;0.7208609183796625;2.449489742783178
123117-PP;GreyMatter;0.7208609183796625;2.449489742783178
123925;GreyMatter;0.7132178928753694;2.0
123925-PP;GreyMatter;0.7132178928753694;2.0
124422;GreyMatter;0.7054099231086901;2.0
124422-PP;GreyMatter;0.7054099231086901;2.0
