SUBJECT;LABEL;DICE;HDRFDST
117122;GreyMatter;0.728660388762763;1.4142135623730951
117122-PP;GreyMatter;0.728660388762763;1.4142135623730951
118528;GreyMatter;0.727864167605652;2.23606797749979
118528-PP;GreyMatter;0.727864167605652;2.23606797749979
118730;GreyMatter;0.7363733749853135;1.4142135623730951
118730-PP;GreyMatter;0.7363733749853135;1.4142135623730951
118932;GreyMatter;0.742615169689795;1.4142135623730951
118932-PP;GreyMatter;0.742615169689795;1.4142135623730951
120111;GreyMatter;0.724537035253657;2.0
120111-PP;GreyMatter;0.724537035253657;2.0
122317;GreyMatter;0.7380101048167927;1.7320508075688772
122317-PP;GreyMatter;0.7380101048167927;1.7320508075688772
122620;GreyMatter;0.743797813182659;2.0
122620-PP;GreyMatter;0.743797813182659;2.0
123117;GreyMatter;0.7302562032281458;2.23606797749979
123117-PP;GreyMatter;0.7302562032281458;2.23606797749979
123925;GreyMatter;0.7237620638710411;2.0
123925-PP;GreyMatter;0.7237620638710411;2.0
124422;GreyMatter;0.7138832480165352;2.0
124422-PP;GreyMatter;0.7138832480165352;2.0
