SUBJECT;LABEL;DICE;HDRFDST
117122;Amygdala;0.552116684453931;12.529964086141668
117122-PP;Amygdala;0.552116684453931;12.529964086141668
118528;Amygdala;0.5176651305683564;12.68857754044952
118528-PP;Amygdala;0.5176651305683564;12.68857754044952
118730;Amygdala;0.6408241291418861;10.246950765959598
118730-PP;Amygdala;0.6408241291418861;10.246950765959598
118932;Amygdala;0.635312783318223;11.489125293076057
118932-PP;Amygdala;0.635312783318223;11.489125293076057
120111;Amygdala;0.5710452997626664;8.246211251235321
120111-PP;Amygdala;0.5710452997626664;8.246211251235321
122317;Amygdala;0.6476955696908827;11.704699910719626
122317-PP;Amygdala;0.6476955696908827;11.704699910719626
122620;Amygdala;0.661512391442491;11.661903789690601
122620-PP;Amygdala;0.661512391442491;11.661903789690601
123117;Amygdala;0.602736726874658;12.165525060596439
123117-PP;Amygdala;0.602736726874658;12.165525060596439
123925;Amygdala;0.6012006861063465;10.816653826391969
123925-PP;Amygdala;0.6012006861063465;10.816653826391969
124422;Amygdala;0.6949432404540764;9.848857801796104
124422-PP;Amygdala;0.6949432404540764;9.848857801796104
