SUBJECT;LABEL;DICE;HDRFDST
117122;Thalamus;0.8051856513530522;4.47213595499958
117122-PP;Thalamus;0.8051856513530522;4.47213595499958
118528;Thalamus;0.7821867881548975;5.0
118528-PP;Thalamus;0.7821867881548975;5.0
118730;Thalamus;0.7751390314342316;5.656854249492381
118730-PP;Thalamus;0.7751390314342316;5.656854249492381
118932;Thalamus;0.7847410204499443;4.69041575982343
118932-PP;Thalamus;0.7847410204499443;4.69041575982343
120111;Thalamus;0.7648480740991754;5.656854249492381
120111-PP;Thalamus;0.7648480740991754;5.656854249492381
122317;Thalamus;0.812015149536372;5.656854249492381
122317-PP;Thalamus;0.812015149536372;5.656854249492381
122620;Thalamus;0.8021484841250895;4.242640687119285
122620-PP;Thalamus;0.8021484841250895;4.242640687119285
123117;Thalamus;0.7687162452263123;5.0
123117-PP;Thalamus;0.7687162452263123;5.0
123925;Thalamus;0.8195529960235842;5.196152422706632
123925-PP;Thalamus;0.8195529960235842;5.196152422706632
124422;Thalamus;0.8435724566320734;3.605551275463989
124422-PP;Thalamus;0.8435724566320734;3.605551275463989
