SUBJECT;LABEL;DICE;HDRFDST
117122;Amygdala;0.5701898289196157;12.12435565298214
117122-PP;Amygdala;0.5701898289196157;12.12435565298214
118528;Amygdala;0.537795105046567;12.727922061357855
118528-PP;Amygdala;0.537795105046567;12.727922061357855
118730;Amygdala;0.6588804713804713;9.539392014169456
118730-PP;Amygdala;0.6588804713804713;9.539392014169456
118932;Amygdala;0.6455966707906872;11.045361017187261
118932-PP;Amygdala;0.6455966707906872;11.045361017187261
120111;Amygdala;0.5976727422510555;8.12403840463596
120111-PP;Amygdala;0.5976727422510555;8.12403840463596
122317;Amygdala;0.6652437654459672;11.224972160321824
122317-PP;Amygdala;0.6652437654459672;11.224972160321824
122620;Amygdala;0.6693386773547094;11.445523142259598
122620-PP;Amygdala;0.6693386773547094;11.445523142259598
123117;Amygdala;0.613571896137901;12.165525060596439
123117-PP;Amygdala;0.613571896137901;12.165525060596439
123925;Amygdala;0.6181506849315068;10.295630140987
123925-PP;Amygdala;0.6181506849315068;10.295630140987
124422;Amygdala;0.7149808468785589;9.219544457292887
124422-PP;Amygdala;0.7149808468785589;9.219544457292887
