SUBJECT;LABEL;DICE;HDRFDST
117122;Amygdala;0.43462739848282017;9.433981132056603
117122-PP;Amygdala;0.43462739848282017;9.433981132056603
118528;Amygdala;0.4814885133852288;11.575836902790225
118528-PP;Amygdala;0.4814885133852288;11.575836902790225
118730;Amygdala;0.4677846425419241;30.610455730027933
118730-PP;Amygdala;0.4677846425419241;30.610455730027933
118932;Amygdala;0.3877599808749701;10.862780491200215
118932-PP;Amygdala;0.3877599808749701;10.862780491200215
120111;Amygdala;0.4802968722389115;3.1622776601683795
120111-PP;Amygdala;0.4802968722389115;3.1622776601683795
122317;Amygdala;0.4937875751503006;9.9498743710662
122317-PP;Amygdala;0.4937875751503006;9.9498743710662
122620;Amygdala;0.4481089801039613;24.020824298928627
122620-PP;Amygdala;0.4481089801039613;24.020824298928627
123117;Amygdala;0.2718928305631357;12.0
123117-PP;Amygdala;0.2718928305631357;12.0
123925;Amygdala;0.47401484865790977;9.433981132056603
123925-PP;Amygdala;0.47401484865790977;9.433981132056603
124422;Amygdala;0.5824866956942428;22.090722034374522
124422-PP;Amygdala;0.5824866956942428;22.090722034374522
