SUBJECT;LABEL;DICE;HDRFDST
117122;WhiteMatter;0.7956910114527624;5.656854249492381
117122-PP;WhiteMatter;0.7956910114527624;5.656854249492381
118528;WhiteMatter;0.8054352796495;5.656854249492381
118528-PP;WhiteMatter;0.8054352796495;5.656854249492381
118730;WhiteMatter;0.7870178680733437;5.0990195135927845
118730-PP;WhiteMatter;0.7870178680733437;5.0990195135927845
118932;WhiteMatter;0.8054855012646177;5.0990195135927845
118932-PP;WhiteMatter;0.8054855012646177;5.0990195135927845
120111;WhiteMatter;0.8273502411223894;4.58257569495584
120111-PP;WhiteMatter;0.8273502411223894;4.58257569495584
122317;WhiteMatter;0.8105668276239865;5.916079783099616
122317-PP;WhiteMatter;0.8105668276239865;5.916079783099616
122620;WhiteMatter;0.789198715204662;5.830951894845301
122620-PP;WhiteMatter;0.789198715204662;5.830951894845301
123117;WhiteMatter;0.8150422021461594;5.916079783099616
123117-PP;WhiteMatter;0.8150422021461594;5.916079783099616
123925;WhiteMatter;0.8092317049977169;5.385164807134504
123925-PP;WhiteMatter;0.8092317049977169;5.385164807134504
124422;WhiteMatter;0.7624802776313412;5.830951894845301
124422-PP;WhiteMatter;0.7624802776313412;5.830951894845301
