SUBJECT;LABEL;DICE;HDRFDST
117122;Hippocampus;0.6191594093146535;11.916375287812984
117122-PP;Hippocampus;0.6191594093146535;11.916375287812984
118528;Hippocampus;0.598555278416637;12.529964086141668
118528-PP;Hippocampus;0.598555278416637;12.529964086141668
118730;Hippocampus;0.5309698996655519;9.486832980505138
118730-PP;Hippocampus;0.5309698996655519;9.486832980505138
118932;Hippocampus;0.5845177314750931;10.246950765959598
118932-PP;Hippocampus;0.5845177314750931;10.246950765959598
120111;Hippocampus;0.5618096434949401;10.246950765959598
120111-PP;Hippocampus;0.5618096434949401;10.246950765959598
122317;Hippocampus;0.5955164906055963;10.099504938362077
122317-PP;Hippocampus;0.5955164906055963;10.099504938362077
122620;Hippocampus;0.585318326894003;11.532562594670797
122620-PP;Hippocampus;0.585318326894003;11.532562594670797
123117;Hippocampus;0.5784199487298998;10.954451150103322
123117-PP;Hippocampus;0.5784199487298998;10.954451150103322
123925;Hippocampus;0.5956380384719588;10.04987562112089
123925-PP;Hippocampus;0.5956380384719588;10.04987562112089
124422;Hippocampus;0.6059184409960303;8.602325267042627
124422-PP;Hippocampus;0.6059184409960303;8.602325267042627
