SUBJECT;LABEL;DICE;HDRFDST
117122;Amygdala;0.4124745071380014;85.66212698736823
117122;GreyMatter;0.6946991511396216;2.0
117122;Hippocampus;0.49852754270126165;39.408120990476064
117122;Thalamus;0.6926277605889256;42.731721238442994
117122;WhiteMatter;0.8050128502181465;3.3166247903554
117122-PP;Amygdala;0.4124745071380014;85.66212698736823
117122-PP;GreyMatter;0.6946991511396216;2.0
117122-PP;Hippocampus;0.49852754270126165;39.408120990476064
117122-PP;Thalamus;0.6926277605889256;42.731721238442994
117122-PP;WhiteMatter;0.8050128502181465;3.3166247903554
118528;Amygdala;0.3916602316602317;88.12491134747314
118528;GreyMatter;0.6977496210614036;3.0
118528;Hippocampus;0.48388623100783346;37.14835124201342
118528;Thalamus;0.6815609056122449;38.17066936798463
118528;WhiteMatter;0.8175174140082541;3.1622776601683795
118528-PP;Amygdala;0.3916602316602317;88.12491134747314
118528-PP;GreyMatter;0.6977496210614036;3.0
118528-PP;Hippocampus;0.48388623100783346;37.14835124201342
118528-PP;Thalamus;0.6815609056122449;38.17066936798463
118528-PP;WhiteMatter;0.8175174140082541;3.1622776601683795
118730;Amygdala;0.4899766524434426;80.3305670339753
118730;GreyMatter;0.7066905382789086;2.0
118730;Hippocampus;0.4470588235294118;41.060930335295616
118730;Thalamus;0.6713083841021178;37.33630940518894
118730;WhiteMatter;0.8006008901640983;3.1622776601683795
118730-PP;Amygdala;0.4899766524434426;80.3305670339753
118730-PP;GreyMatter;0.7066905382789086;2.0
118730-PP;Hippocampus;0.4470588235294118;41.060930335295616
118730-PP;Thalamus;0.6713083841021178;37.33630940518894
118730-PP;WhiteMatter;0.8006008901640983;3.1622776601683795
118932;Amygdala;0.4646876529114337;87.22958213817145
118932;GreyMatter;0.7099718987282888;2.23606797749979
118932;Hippocampus;0.48183401044689494;33.0
118932;Thalamus;0.6927254707631318;38.0
118932;WhiteMatter;0.817917067095087;3.1622776601683795
118932-PP;Amygdala;0.4646876529114337;87.22958213817145
118932-PP;GreyMatter;0.7099718987282888;2.23606797749979
118932-PP;Hippocampus;0.48183401044689494;33.0
118932-PP;Thalamus;0.6927254707631318;38.0
118932-PP;WhiteMatter;0.817917067095087;3.1622776601683795
120111;Amygdala;0.4406928305196229;75.7495874576225
120111;GreyMatter;0.6918385911233988;2.23606797749979
120111;Hippocampus;0.47473621000257354;40.07492981902776
120111;Thalamus;0.6615983026874116;39.06404996924922
120111;WhiteMatter;0.835710168688279;3.0
120111-PP;Amygdala;0.4406928305196229;75.7495874576225
120111-PP;GreyMatter;0.6918385911233988;2.23606797749979
120111-PP;Hippocampus;0.47473621000257354;40.07492981902776
120111-PP;Thalamus;0.6615983026874116;39.06404996924922
120111-PP;WhiteMatter;0.835710168688279;3.0
122317;Amygdala;0.4921624810382606;82.61355820929153
122317;GreyMatter;0.7061152241838415;2.23606797749979
122317;Hippocampus;0.47102962286310845;43.12771730569565
122317;Thalamus;0.6947675070028011;40.44749683231337
122317;WhiteMatter;0.8219872711927966;3.605551275463989
122317-PP;Amygdala;0.4921624810382606;82.61355820929153
122317-PP;GreyMatter;0.7061152241838415;2.23606797749979
122317-PP;Hippocampus;0.47102962286310845;43.12771730569565
122317-PP;Thalamus;0.6947675070028011;40.44749683231337
122317-PP;WhiteMatter;0.8219872711927966;3.605551275463989
122620;Amygdala;0.487672507365483;85.34049449118513
122620;GreyMatter;0.7124562247785148;3.0
122620;Hippocampus;0.4861529631223992;37.282703764614496
122620;Thalamus;0.6937672730272656;35.6931365951495
122620;WhiteMatter;0.7974375095977493;3.605551275463989
122620-PP;Amygdala;0.487672507365483;85.34049449118513
122620-PP;GreyMatter;0.7124562247785148;3.0
122620-PP;Hippocampus;0.4861529631223992;37.282703764614496
122620-PP;Thalamus;0.6937672730272656;35.6931365951495
122620-PP;WhiteMatter;0.7974375095977493;3.605551275463989
123117;Amygdala;0.4572257129047849;67.80855403265875
123117;GreyMatter;0.7000187608355127;3.0
123117;Hippocampus;0.48205128205128206;45.088801270381985
123117;Thalamus;0.661206458422925;39.52214569073901
123117;WhiteMatter;0.8285848179050626;4.0
123117-PP;Amygdala;0.4572257129047849;67.80855403265875
123117-PP;GreyMatter;0.7000187608355127;3.0
123117-PP;Hippocampus;0.48205128205128206;45.088801270381985
123117-PP;Thalamus;0.661206458422925;39.52214569073901
123117-PP;WhiteMatter;0.8285848179050626;4.0
123925;Amygdala;0.48235984245369984;79.8060148109151
123925;GreyMatter;0.6909343107801101;2.23606797749979
123925;Hippocampus;0.48897671136203247;43.669211121796096
123925;Thalamus;0.7072972919510216;39.03844259188627
123925;WhiteMatter;0.8192940875024022;3.605551275463989
123925-PP;Amygdala;0.48235984245369984;79.8060148109151
123925-PP;GreyMatter;0.6909343107801101;2.23606797749979
123925-PP;Hippocampus;0.48897671136203247;43.669211121796096
123925-PP;Thalamus;0.7072972919510216;39.03844259188627
123925-PP;WhiteMatter;0.8192940875024022;3.605551275463989
124422;Amygdala;0.5322428436615287;85.14693182963201
124422;GreyMatter;0.6821183559389709;2.23606797749979
124422;Hippocampus;0.4945724907063197;45.51922670696417
124422;Thalamus;0.7123792386950282;40.311288741492746
124422;WhiteMatter;0.7725551727986449;3.7416573867739413
124422-PP;Amygdala;0.5322428436615287;85.14693182963201
124422-PP;GreyMatter;0.6821183559389709;2.23606797749979
124422-PP;Hippocampus;0.4945724907063197;45.51922670696417
124422-PP;Thalamus;0.7123792386950282;40.311288741492746
124422-PP;WhiteMatter;0.7725551727986449;3.7416573867739413
