SUBJECT;LABEL;DICE;HDRFDST
117122;Thalamus;0.7350893306864982;6.164414002968976
117122-PP;Thalamus;0.7350893306864982;6.164414002968976
118528;Thalamus;0.7224959858258125;5.0990195135927845
118528-PP;Thalamus;0.7224959858258125;5.0990195135927845
118730;Thalamus;0.7547060861531355;5.0990195135927845
118730-PP;Thalamus;0.7547060861531355;5.0990195135927845
118932;Thalamus;0.6915626958354697;5.385164807134504
118932-PP;Thalamus;0.6915626958354697;5.385164807134504
120111;Thalamus;0.72185961908838;6.4031242374328485
120111-PP;Thalamus;0.72185961908838;6.4031242374328485
122317;Thalamus;0.7748219589307955;5.385164807134504
122317-PP;Thalamus;0.7748219589307955;5.385164807134504
122620;Thalamus;0.7319098120610731;5.0
122620-PP;Thalamus;0.7319098120610731;5.0
123117;Thalamus;0.7144136596076619;5.656854249492381
123117-PP;Thalamus;0.7144136596076619;5.656854249492381
123925;Thalamus;0.7747568642200849;5.385164807134504
123925-PP;Thalamus;0.7747568642200849;5.385164807134504
124422;Thalamus;0.7907743968894518;3.7416573867739413
124422-PP;Thalamus;0.7907743968894518;3.7416573867739413
