SUBJECT;LABEL;DICE;HDRFDST
117122;GreyMatter;0.6721855747994886;4.47213595499958
117122-PP;GreyMatter;0.6721855747994886;4.47213595499958
118528;GreyMatter;0.6691609760176742;4.123105625617661
118528-PP;GreyMatter;0.6691609760176742;4.123105625617661
118730;GreyMatter;0.6691836088474358;3.1622776601683795
118730-PP;GreyMatter;0.6691836088474358;3.1622776601683795
118932;GreyMatter;0.6904269615420892;4.69041575982343
118932-PP;GreyMatter;0.6904269615420892;4.69041575982343
120111;GreyMatter;0.6684402144393586;3.7416573867739413
120111-PP;GreyMatter;0.6684402144393586;3.7416573867739413
122317;GreyMatter;0.6743439799077291;4.123105625617661
122317-PP;GreyMatter;0.6743439799077291;4.123105625617661
122620;GreyMatter;0.6803272039953732;5.0990195135927845
122620-PP;GreyMatter;0.6803272039953732;5.0990195135927845
123117;GreyMatter;0.6665673370714837;6.48074069840786
123117-PP;GreyMatter;0.6665673370714837;6.48074069840786
123925;GreyMatter;0.6539175106326223;4.58257569495584
123925-PP;GreyMatter;0.6539175106326223;4.58257569495584
124422;GreyMatter;0.6447117822266393;4.898979485566356
124422-PP;GreyMatter;0.6447117822266393;4.898979485566356
